sigma_y,repeat,target,group,n_all,n_censored,observed_quantile,coverage_at_gpr_week,method
0.005,74,75,1,83,1,13.7142857143,0.578313253012,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,74,75,2,89,2,13.7142857143,0.651685393258,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,74,75,3,95,4,16,0.705263157895,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,74,90,1,139,1,16.4285714286,0.863309352518,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,74,90,2,61,3,16.2857142857,0.83606557377,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,74,90,3,67,3,20.8571428571,0.820895522388,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,74,95,1,76,1,21.2857142857,0.894736842105,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,74,95,2,102,2,17.8571428571,0.921568627451,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,74,95,3,89,4,26.4285714286,0.910112359551,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,74,99,1,63,0,26.1428571429,0.968253968254,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,74,99,2,134,4,inf,0.940298507463,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,74,99,3,70,3,inf,0.942857142857,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,50,1,65,0,13,0.0615384615385,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,50,2,62,1,12.7142857143,0.129032258065,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,50,3,140,4,13,0.2,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,75,1,83,1,13.7142857143,0.542168674699,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,75,2,89,2,13.4285714286,0.685393258427,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,75,3,95,2,13.8571428571,0.726315789474,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,90,1,139,1,16.1428571429,0.884892086331,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,90,2,61,2,16.2857142857,0.852459016393,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,90,3,67,2,22,0.835820895522,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,95,1,76,1,20.8571428571,0.907894736842,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,95,2,102,2,19.5714285714,0.921568627451,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,95,3,89,2,23.4285714286,0.910112359551,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,99,1,63,0,24,0.984126984127,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,99,2,134,3,inf,0.932835820896,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,75,99,3,70,2,inf,0.957142857143,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,50,1,65,0,12.7142857143,0.0615384615385,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,50,2,62,1,12.7142857143,0.129032258065,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,50,3,140,8,13,0.192857142857,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,75,1,83,1,13.5714285714,0.590361445783,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,75,2,89,2,13.4285714286,0.674157303371,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,75,3,95,6,15.2857142857,0.694736842105,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,90,1,139,1,16.4285714286,0.877697841727,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,90,2,61,3,16.2857142857,0.852459016393,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,90,3,67,5,22,0.835820895522,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,95,1,76,1,21.2857142857,0.894736842105,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,95,2,102,2,18.8571428571,0.921568627451,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,95,3,89,6,inf,0.887640449438,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,99,1,63,0,26.1428571429,0.968253968254,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,99,2,134,4,inf,0.932835820896,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,76,99,3,70,5,inf,0.928571428571,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,50,1,65,0,12.8571428571,0.0615384615385,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,50,2,62,2,12.7142857143,0.129032258065,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,50,3,140,7,13,0.192857142857,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,75,1,83,1,13.5714285714,0.578313253012,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,75,2,89,3,13.7142857143,0.651685393258,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,75,3,95,5,13.8571428571,0.736842105263,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,90,1,139,2,16.4285714286,0.870503597122,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,90,2,61,3,16.5714285714,0.852459016393,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,90,3,67,4,22,0.835820895522,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,95,1,76,1,20.2857142857,0.921052631579,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,95,2,102,3,20.5714285714,0.892156862745,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,95,3,89,5,inf,0.887640449438,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,99,1,63,0,24.5714285714,0.984126984127,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,99,2,134,5,inf,0.910447761194,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,77,99,3,70,4,inf,0.928571428571,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,50,1,65,0,12.8571428571,0.0461538461538,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,50,2,62,1,12.7142857143,0.129032258065,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,50,3,140,5,13,0.192857142857,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,75,1,83,1,13.8571428571,0.55421686747,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,75,2,89,1,13.4285714286,0.674157303371,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,75,3,95,4,15.7142857143,0.684210526316,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,90,1,139,1,16.4285714286,0.863309352518,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,90,2,61,1,16.5714285714,0.852459016393,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,90,3,67,4,22,0.805970149254,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,95,1,76,1,20.8571428571,0.921052631579,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,95,2,102,1,19.5714285714,0.911764705882,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,95,3,89,4,26.4285714286,0.910112359551,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,99,1,63,0,26.1428571429,0.984126984127,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,99,2,134,2,inf,0.925373134328,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,78,99,3,70,4,inf,0.928571428571,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,50,1,65,0,12.8571428571,0.0615384615385,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,50,2,62,1,12.7142857143,0.129032258065,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,50,3,140,5,13,0.2,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,75,1,83,1,13.7142857143,0.566265060241,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,75,2,89,2,13.4285714286,0.662921348315,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,75,3,95,3,15.5714285714,0.705263157895,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,90,1,139,1,16.4285714286,0.877697841727,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,90,2,61,3,15.1428571429,0.868852459016,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,90,3,67,2,21.1428571429,0.820895522388,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,95,1,76,1,21.2857142857,0.881578947368,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,95,2,102,2,16.5714285714,0.941176470588,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,95,3,89,3,24,0.898876404494,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,99,1,63,0,26.1428571429,0.968253968254,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,99,2,134,4,inf,0.94776119403,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,79,99,3,70,2,inf,0.957142857143,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,50,1,65,0,12.8571428571,0.0615384615385,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,50,2,62,2,12.5714285714,0.145161290323,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,50,3,140,5,13,0.192857142857,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,75,1,83,1,13.7142857143,0.590361445783,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,75,2,89,3,13.2857142857,0.685393258427,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,75,3,95,3,16,0.694736842105,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,90,1,139,2,16.4285714286,0.870503597122,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,90,2,61,2,16.2857142857,0.868852459016,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,90,3,67,3,22,0.805970149254,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,95,1,76,1,20.8571428571,0.907894736842,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,95,2,102,3,19.2857142857,0.921568627451,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,95,3,89,3,24,0.910112359551,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,99,1,63,0,26.1428571429,0.984126984127,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,99,2,134,4,inf,0.925373134328,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,80,99,3,70,3,inf,0.942857142857,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,50,1,65,0,12.7142857143,0.0615384615385,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,50,2,62,1,12.5714285714,0.145161290323,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,50,3,140,6,13,0.192857142857,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,75,1,83,0,13.5714285714,0.602409638554,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,75,2,89,3,13.7142857143,0.651685393258,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,75,3,95,4,15.2857142857,0.705263157895,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,90,1,139,1,16.4285714286,0.892086330935,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,90,2,61,2,17,0.803278688525,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,90,3,67,4,23.7142857143,0.820895522388,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,95,1,76,0,20.1428571429,0.934210526316,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,95,2,102,3,20.5714285714,0.901960784314,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,95,3,89,4,26.4285714286,0.898876404494,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,99,1,63,0,23.1428571429,0.984126984127,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,99,2,134,3,inf,0.917910447761,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,81,99,3,70,4,inf,0.928571428571,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,50,1,65,0,12.7142857143,0.0615384615385,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,50,2,62,1,12.5714285714,0.129032258065,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,50,3,140,9,13,0.192857142857,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,75,1,83,1,13.5714285714,0.590361445783,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,75,2,89,2,13.4285714286,0.685393258427,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,75,3,95,7,15.1428571429,0.715789473684,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,90,1,139,1,16.2857142857,0.884892086331,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,90,2,61,3,16.5714285714,0.83606557377,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,90,3,67,6,26.4285714286,0.805970149254,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,95,1,76,1,21.2857142857,0.894736842105,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,95,2,102,2,19.4285714286,0.921568627451,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,95,3,89,7,inf,0.876404494382,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,99,1,63,0,26.1428571429,0.968253968254,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,99,2,134,4,inf,0.932835820896,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,82,99,3,70,6,inf,0.9,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,50,1,65,0,12.8571428571,0.0615384615385,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,50,2,62,0,12.5714285714,0.161290322581,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,50,3,140,5,13,0.192857142857,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,75,1,83,0,13.7142857143,0.578313253012,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,75,2,89,2,13.4285714286,0.674157303371,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,75,3,95,3,13.8571428571,0.715789473684,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,90,1,139,0,16.4285714286,0.877697841727,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,90,2,61,2,16.2857142857,0.852459016393,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,90,3,67,3,20,0.850746268657,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,95,1,76,0,21.2857142857,0.907894736842,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,95,2,102,2,20.5714285714,0.921568627451,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,95,3,89,3,22,0.932584269663,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,99,1,63,0,26.1428571429,0.952380952381,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,99,2,134,2,inf,0.940298507463,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,83,99,3,70,3,inf,0.957142857143,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,50,1,65,0,12.7142857143,0.0615384615385,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,50,2,62,1,12.7142857143,0.129032258065,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,50,3,140,5,13,0.2,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,75,1,83,1,13.5714285714,0.590361445783,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,75,2,89,2,13.7142857143,0.651685393258,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,75,3,95,3,15.7142857143,0.694736842105,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,90,1,139,1,16.4285714286,0.870503597122,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,90,2,61,2,16.5714285714,0.83606557377,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,90,3,67,3,21.1428571429,0.880597014925,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,95,1,76,1,20.8571428571,0.907894736842,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,95,2,102,2,20.5714285714,0.911764705882,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,95,3,89,3,23.4285714286,0.910112359551,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,99,1,63,0,26.1428571429,0.984126984127,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,99,2,134,3,inf,0.925373134328,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,84,99,3,70,3,inf,0.957142857143,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,50,1,65,0,12.8571428571,0.0615384615385,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,50,2,62,1,12.7142857143,0.129032258065,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,50,3,140,7,13,0.207142857143,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,75,1,83,1,13.7142857143,0.566265060241,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,75,2,89,3,13.5714285714,0.640449438202,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,75,3,95,4,13.8571428571,0.726315789474,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,90,1,139,1,16.2857142857,0.877697841727,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,90,2,61,4,18.8571428571,0.83606557377,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,90,3,67,3,21.1428571429,0.820895522388,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,95,1,76,1,21.2857142857,0.907894736842,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,95,2,102,3,20.1428571429,0.911764705882,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,95,3,89,4,24,0.898876404494,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,99,1,63,0,26.1428571429,0.968253968254,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,99,2,134,5,inf,0.917910447761,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,85,99,3,70,3,inf,0.957142857143,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,50,1,65,0,12.8571428571,0.0615384615385,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,50,2,62,2,12.7142857143,0.129032258065,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,50,3,140,7,13.1428571429,0.192857142857,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,75,1,83,1,13.7142857143,0.578313253012,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,75,2,89,3,13.7142857143,0.629213483146,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,75,3,95,5,16,0.705263157895,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,90,1,139,2,16.4285714286,0.863309352518,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,90,2,61,2,16.5714285714,0.83606557377,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,90,3,67,5,23.1428571429,0.791044776119,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,95,1,76,1,21.2857142857,0.907894736842,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,95,2,102,3,21.4285714286,0.901960784314,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,95,3,89,5,inf,0.887640449438,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,99,1,63,0,26.1428571429,0.968253968254,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,99,2,134,4,inf,0.917910447761,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,86,99,3,70,5,inf,0.928571428571,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,87,50,1,65,0,12.8571428571,0.0615384615385,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,87,50,2,62,1,12.7142857143,0.129032258065,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,87,50,3,140,5,13,0.178571428571,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,87,75,1,83,1,13.7142857143,0.578313253012,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,87,75,2,89,2,13.7142857143,0.651685393258,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,87,75,3,95,3,15.5714285714,0.705263157895,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,87,90,1,139,1,16.4285714286,0.877697841727,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,87,90,2,61,2,16.5714285714,0.83606557377,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,87,90,3,67,3,20.8571428571,0.835820895522,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,87,95,1,76,1,23.1428571429,0.894736842105,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,87,95,2,102,2,20.1428571429,0.921568627451,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,87,95,3,89,3,23.1428571429,0.921348314607,固定BMI边界；扰动实测Y；未重拟合GPR
0.005,87,99,1,63,0,26.1428571429,0.952380952381,固定BMI边界；扰动实测Y；未重拟合GPR
